44194694,1.88,17,38,-66,1.78,-1.81
44194704,1.88,19,107,-86,1.82,-1.83
44194714,1.88,33,124,-91,1.82,-1.82
44194723,1.88,40,132,-90,1.83,-1.81
44194734,1.88,48,136,-94,1.83,-1.8
44194744,1.88,55,138,-91,1.84,-1.8
44194754,1.88,55,140,-87,1.84,-1.79
44194763,1.88,60,136,-85,1.84,-1.78
44194774,1.88,66,130,-90,1.84,-1.78
44194784,1.88,76,112,-91,1.85,-1.77
44194794,1.88,84,99,-85,1.86,-1.77
44194804,1.88,81,80,-86,1.86,-1.77
44194813,1.88,77,64,-85,1.87,-1.77
44194824,1.88,67,47,-84,1.87,-1.77
44194834,1.98,63,29,-84,1.87,-1.77
44194844,1.98,60,7,-91,1.87,-1.78
44194854,1.98,55,-20,-96,1.87,-1.79
44194864,1.98,34,-47,-102,1.87,-1.79
44194874,1.88,14,-67,-100,1.87,-1.8
44194884,1.88,-12,-88,-97,1.86,-1.81
44194894,1.88,-33,-104,-91,1.85,-1.82
44194905,1.98,-47,-124,-89,1.85,-1.83
44194914,1.88,-60,-138,-83,1.84,-1.84
44194924,1.98,-72,-146,-82,1.84,-1.85
44194934,1.98,-95,-145,-87,1.83,-1.86
44194945,1.98,-106,-142,-91,1.82,-1.86
44194954,1.88,-107,-138,-91,1.81,-1.87
44194964,1.98,-105,-131,-100,1.8,-1.87
44194974,1.98,-101,-115,-95,1.8,-1.88
44194984,1.98,-104,-101,-96,1.8,-1.88
44194995,1.88,-107,-83,-89,1.79,-1.88
44195004,1.98,-103,-66,-86,1.78,-1.88
44195014,1.98,-96,-43,-79,1.78,-1.88
44195024,1.88,-83,-20,-80,1.78,-1.87
44195035,1.98,-64,7,-79,1.78,-1.87
44195045,1.98,-53,29,-80,1.78,-1.86
44195054,1.98,-42,52,-82,1.78,-1.86
44195064,1.98,-32,73,-83,1.78,-1.85
44195075,1.98,-14,101,-84,1.78,-1.84
44195085,1.98,2,126,-88,1.78,-1.83
44195095,1.98,24,143,-93,1.79,-1.81
44195104,1.98,38,155,-91,1.8,-1.81
44195115,1.98,46,160,-87,1.8,-1.79
44195125,1.98,59,162,-89,1.81,-1.78
44195135,1.98,66,162,-83,1.81,-1.78
44195144,1.98,85,159,-81,1.83,-1.77
44195154,1.98,87,143,-78,1.83,-1.76
44195165,1.98,97,130,-85,1.83,-1.76
44195175,1.98,94,111,-80,1.84,-1.76
44195194,1.98,93,75,-83,1.85,-1.76
44195205,1.98,90,56,-87,1.86,-1.76
44195215,1.98,92,29,-89,1.86,-1.76
44195225,1.98,80,-2,-87,1.86,-1.77
44195234,1.98,69,-35,-87,1.86,-1.78
44195245,1.98,47,-68,-88,1.86,-1.78
44195255,1.98,35,-96,-85,1.86,-1.8
44195265,1.98,22,-128,-77,1.86,-1.81
44195274,1.88,10,-154,-79,1.86,-1.83
44195284,1.98,-12,-180,-85,1.85,-1.84
44195295,1.98,-37,-195,-92,1.85,-1.86
44195305,1.98,-63,-210,-83,1.84,-1.87
44195315,1.98,-79,-211,-80,1.83,-1.88
44195325,1.98,-86,-209,-88,1.83,-1.88
44195335,1.98,-93,-198,-83,1.82,-1.9
44195345,1.98,-98,-174,-77,1.81,-1.9
44195355,1.98,-103,-151,-76,1.8,-1.91
44195365,1.88,-104,-118,-84,1.8,-1.91
44195375,1.98,-96,-89,-83,1.8,-1.9
44195385,1.98,-78,-54,-85,1.8,-1.9
44195395,1.98,-62,-20,-83,1.8,-1.89
44195405,1.98,-53,15,-84,1.79,-1.89
44195416,1.98,-47,48,-94,1.8,-1.88
44195425,1.98,-41,83,-98,1.79,-1.87
44195435,1.98,-30,105,-98,1.79,-1.86
44195445,1.98,-13,131,-97,1.8,-1.84
44195456,1.98,7,150,-90,1.8,-1.83
44195466,1.98,19,165,-93,1.81,-1.82
44195475,1.98,22,175,-100,1.81,-1.8
44195485,1.98,23,180,-94,1.81,-1.79
44195495,1.98,27,185,-86,1.82,-1.79
44195506,1.98,45,178,-88,1.82,-1.78
44195515,1.98,57,177,-90,1.83,-1.77
44195525,1.98,60,164,-86,1.83,-1.76
44195535,1.98,61,149,-91,1.83,-1.76
44195546,1.98,63,123,-94,1.84,-1.76
44195555,1.98,66,107,-99,1.84,-1.76
44195565,1.98,67,82,-99,1.85,-1.76
44195575,2.08,66,59,-96,1.85,-1.76
44195586,2.08,67,33,-94,1.85,-1.76
44195596,2.08,63,7,-87,1.86,-1.77
44195605,2.08,55,-22,-84,1.86,-1.78
44195615,2.08,49,-49,-91,1.86,-1.79
44195625,2.18,44,-71,-99,1.86,-1.79
44195636,2.18,34,-92,-98,1.86,-1.81
44195646,2.18,25,-115,-100,1.86,-1.82
44195655,2.18,9,-139,-97,1.86,-1.83
44195665,2.18,-7,-158,-94,1.85,-1.84
44195676,2.18,-25,-168,-94,1.85,-1.85
44195686,2.18,-33,-172,-93,1.84,-1.86
44195696,2.18,-41,-175,-92,1.84,-1.87
44195706,2.18,-48,-176,-88,1.84,-1.88
44195716,2.18,-63,-172,-82,1.84,-1.89
44195726,2.18,-70,-158,-79,1.83,-1.89
44195736,2.18,-73,-140,-83,1.82,-1.89
44195746,2.18,-66,-113,-82,1.82,-1.9
44195756,2.27,-59,-83,-84,1.82,-1.9
44195766,2.27,-50,-53,-84,1.81,-1.89
44195776,2.27,-49,-28,-87,1.81,-1.89
44195786,2.27,-39,1,-95,1.81,-1.89
44195796,2.27,-33,35,-95,1.81,-1.88
44195806,2.27,-30,65,-98,1.81,-1.87
44195816,2.27,-23,89,-92,1.81,-1.85
44195826,2.27,-23,106,-87,1.81,-1.85
44195836,2.27,-30,118,-86,1.81,-1.84
44195846,2.27,-36,131,-82,1.81,-1.83
44195856,2.27,-33,145,-84,1.8,-1.82
44195866,2.27,-26,150,-89,1.81,-1.81
44195876,2.27,-16,152,-87,1.81,-1.8
44195887,2.27,-6,151,-85,1.81,-1.79
44195896,2.27,0,146,-76,1.81,-1.79
44195906,2.27,9,141,-72,1.81,-1.78
44195916,2.27,18,134,-77,1.82,-1.78
44195927,2.27,35,129,-75,1.82,-1.77
44195937,2.37,47,116,-78,1.82,-1.77
44195946,2.27,57,101,-84,1.83,-1.76
44195956,2.37,70,81,-88,1.84,-1.77
44195966,2.27,67,57,-91,1.84,-1.77
44195977,2.37,66,37,-96,1.84,-1.77
44195987,2.37,66,11,-89,1.85,-1.77
44195996,2.37,70,-17,-89,1.85,-1.78
44196006,2.37,62,-47,-91,1.85,-1.79
44196017,2.37,56,-72,-88,1.86,-1.8
44196027,2.37,42,-102,-94,1.86,-1.81
44196036,2.37,29,-123,-98,1.85,-1.82
44196046,2.37,17,-144,-99,1.85,-1.84
44196057,2.37,5,-167,-101,1.85,-1.85
44196067,2.37,-10,-183,-100,1.85,-1.86
44196077,2.37,-30,-193,-94,1.84,-1.87
44196086,2.37,-48,-194,-95,1.84,-1.88
44196097,2.37,-57,-193,-87,1.83,-1.9
44196107,2.37,-68,-182,-80,1.83,-1.9
44196117,2.37,-77,-166,-83,1.82,-1.9
44196127,2.37,-79,-151,-80,1.82,-1.91
44196136,2.37,-83,-127,-72,1.81,-1.92
44196147,2.37,-81,-97,-69,1.8,-1.91
44196157,2.37,-78,-64,-72,1.8,-1.91
44196167,2.37,-72,-32,-78,1.8,-1.91
44196177,2.37,-65,2,-75,1.8,-1.9
44196187,2.37,-50,38,-81,1.8,-1.89
44196197,2.37,-40,70,-80,1.8,-1.88
44196207,2.37,-33,102,-78,1.8,-1.87
44196217,2.37,-26,125,-78,1.8,-1.86
44196227,2.37,-16,151,-84,1.8,-1.84
44196237,2.37,0,174,-83,1.8,-1.83
44196247,2.37,13,192,-81,1.81,-1.81
44196257,2.37,24,201,-81,1.81,-1.8
44196268,2.37,29,209,-84,1.82,-1.79
44196277,2.37,38,210,-83,1.82,-1.78
44196287,2.37,52,201,-82,1.82,-1.77
44196297,2.37,63,195,-83,1.83,-1.76
44196307,2.37,71,180,-86,1.84,-1.76
44196317,2.37,78,158,-85,1.85,-1.75
44196327,2.47,85,134,-89,1.85,-1.75
44196337,2.37,83,103,-82,1.86,-1.75
44196347,2.47,84,72,-80,1.86,-1.75
44196358,2.37,85,40,-80,1.86,-1.76
44196367,2.47,81,6,-93,1.87,-1.76
44196377,2.47,74,-33,-95,1.87,-1.77
44196387,2.47,54,-71,-95,1.87,-1.79
44196398,2.47,29,-107,-85,1.86,-1.8
44196408,2.47,4,-144,-85,1.86,-1.81
44196417,2.47,-14,-173,-80,1.86,-1.83
44196427,2.47,-26,-198,-79,1.85,-1.85
44196438,2.47,-44,-223,-81,1.85,-1.87
44196448,2.47,-65,-239,-79,1.84,-1.87
44196458,2.47,-93,-243,-76,1.83,-1.89
44196467,2.47,-100,-239,-75,1.83,-1.9
44196477,2.47,-100,-228,-81,1.82,-1.91
44196488,2.47,-95,-218,-84,1.81,-1.92
44196498,2.47,-88,-199,-79,1.81,-1.93
44196508,2.47,-84,-172,-82,1.8,-1.93
44196517,2.47,-76,-139,-86,1.8,-1.93
44196528,2.47,-68,-98,-82,1.8,-1.92
44196538,2.47,-55,-47,-79,1.8,-1.92
44196548,2.47,-37,-6,-79,1.8,-1.91
44196558,2.47,-16,31,-84,1.8,-1.9
44196568,2.47,-3,71,-81,1.8,-1.89
44196578,2.47,3,112,-86,1.81,-1.88
44196588,2.47,12,152,-91,1.81,-1.86
44196598,2.47,26,181,-89,1.82,-1.84
44196609,2.47,39,204,-87,1.82,-1.83
44196618,2.47,42,223,-92,1.82,-1.81
44196628,2.47,36,230,-96,1.82,-1.8
44196638,2.47,26,237,-90,1.83,-1.79
44196648,2.47,21,240,-92,1.82,-1.77
44196658,2.47,26,229,-92,1.83,-1.76
44196668,2.47,34,212,-97,1.83,-1.75
44196678,2.47,35,196,-93,1.83,-1.74
44196688,2.47,33,171,-89,1.84,-1.74
44196698,2.47,29,151,-91,1.84,-1.74
44196708,2.47,27,125,-87,1.84,-1.74
44196718,2.47,33,96,-82,1.84,-1.74
44196728,2.57,35,57,-81,1.85,-1.74
44196739,2.47,38,17,-76,1.85,-1.75
44196749,2.47,28,-16,-74,1.85,-1.76
44196758,2.47,16,-47,-79,1.85,-1.77
44196768,2.47,4,-79,-76,1.84,-1.78
44196779,2.47,-4,-116,-74,1.84,-1.79
44196789,2.57,-13,-152,-74,1.84,-1.81
44196799,2.47,-21,-187,-78,1.84,-1.82
44196808,2.47,-31,-210,-83,1.83,-1.84
44196818,2.47,-46,-225,-79,1.83,-1.85
44196829,2.47,-56,-228,-83,1.82,-1.87
44196838,2.47,-55,-235,-81,1.82,-1.88
44196848,2.47,-48,-238,-79,1.82,-1.89
44196858,2.47,-45,-231,-75,1.82,-1.9
44196869,2.47,-46,-212,-76,1.82,-1.91
44196879,2.47,-47,-184,-85,1.81,-1.92
44196889,2.47,-45,-152,-84,1.82,-1.92
44196898,2.47,-33,-121,-80,1.82,-1.92
44196909,2.47,-23,-96,-78,1.81,-1.92
44196919,2.47,-15,-64,-88,1.82,-1.91
44196929,2.47,-16,-21,-92,1.82,-1.91
44196938,2.47,-16,17,-95,1.82,-1.9
44196948,2.47,-11,61,-90,1.82,-1.89
44196959,2.47,-2,102,-85,1.82,-1.88
44196969,2.47,10,132,-85,1.82,-1.86
44196979,2.47,19,161,-78,1.83,-1.85
44196988,2.47,24,194,-75,1.83,-1.84
44196999,2.47,24,219,-77,1.83,-1.82
44197009,2.47,29,245,-75,1.83,-1.8
44197019,2.47,36,257,-80,1.84,-1.78
44197029,2.47,48,260,-80,1.84,-1.76
44197039,2.47,60,256,-81,1.85,-1.75
44197049,2.47,69,250,-91,1.85,-1.74
44197059,2.47,61,240,-98,1.86,-1.73
44197069,2.47,58,220,-96,1.85,-1.72
44197080,2.47,57,195,-93,1.86,-1.72
44197089,2.47,59,159,-89,1.87,-1.72
44197099,2.47,58,123,-90,1.87,-1.72
44197109,2.47,48,80,-97,1.87,-1.72
44197120,2.47,29,41,-89,1.87,-1.73
44197129,2.47,16,1,-89,1.86,-1.74
44197139,2.37,5,-41,-83,1.86,-1.75
44197149,2.47,-4,-81,-79,1.86,-1.76
44197159,2.47,-12,-121,-81,1.85,-1.78
44197170,2.47,-26,-156,-86,1.85,-1.8
44197179,2.47,-39,-178,-97,1.85,-1.81
44197189,2.47,-55,-199,-101,1.84,-1.83
44197199,2.47,-68,-222,-95,1.83,-1.84
44197210,2.47,-76,-241,-93,1.83,-1.86
44197220,2.47,-81,-251,-90,1.83,-1.88
44197229,2.47,-87,-254,-88,1.82,-1.89
44197239,2.47,-92,-247,-87,1.82,-1.9
44197250,2.47,-91,-233,-86,1.81,-1.91
44197260,2.47,-87,-214,-87,1.81,-1.92
44197270,2.47,-77,-190,-79,1.8,-1.92
44197279,2.47,-62,-165,-75,1.8,-1.93
44197289,2.47,-51,-129,-79,1.8,-1.93
44197300,2.47,-44,-91,-81,1.8,-1.92
44197310,2.37,-39,-48,-86,1.8,-1.91
44197320,2.37,-24,-3,-81,1.8,-1.91
44197329,2.47,-4,40,-83,1.81,-1.9
44197340,2.37,19,73,-78,1.81,-1.89
44197350,2.37,32,111,-84,1.81,-1.88
44197360,2.47,39,142,-90,1.82,-1.86
44197370,2.37,44,171,-89,1.83,-1.84
44197380,2.47,54,194,-87,1.82,-1.83
44197390,2.47,61,214,-87,1.83,-1.82
44197400,2.47,66,233,-88,1.84,-1.8
44197409,2.37,69,249,-85,1.84,-1.79
44197420,2.47,65,246,-77,1.85,-1.77
44197430,2.37,58,242,-82,1.85,-1.76
44197440,2.37,52,229,-86,1.85,-1.75
44197450,2.37,52,208,-85,1.86,-1.75
44197460,2.47,56,184,-84,1.86,-1.74
44197470,2.47,57,153,-83,1.86,-1.74
44197480,2.47,49,123,-81,1.86,-1.74
44197490,2.47,37,91,-91,1.86,-1.74
44197500,2.37,24,57,-96,1.86,-1.74
44197510,2.47,25,13,-97,1.86,-1.75
44197520,2.37,24,-25,-90,1.86,-1.76
44197530,2.37,15,-64,-91,1.86,-1.78
44197540,2.47,6,-93,-91,1.86,-1.79
44197550,2.47,-12,-124,-90,1.85,-1.8
44197560,2.47,-33,-153,-85,1.85,-1.81
44197570,2.37,-42,-176,-88,1.85,-1.82
44197580,2.47,-55,-197,-86,1.84,-1.84
44197591,2.47,-67,-214,-90,1.83,-1.86
44197601,2.47,-82,-223,-83,1.83,-1.87
44197610,2.47,-98,-229,-86,1.82,-1.88
44197620,2.47,-106,-222,-88,1.81,-1.89
44197630,2.47,-106,-215,-92,1.81,-1.9
44197641,2.37,-99,-194,-92,1.8,-1.91
44197650,2.47,-89,-168,-98,1.8,-1.92
44197660,2.47,-80,-139,-92,1.8,-1.92
44197670,2.37,-73,-109,-83,1.8,-1.92
44197681,2.37,-60,-77,-81,1.79,-1.91
44197691,2.37,-42,-40,-81,1.8,-1.91
44197700,2.37,-17,-6,-83,1.8,-1.9
44197710,2.37,-1,29,-86,1.8,-1.89
44197721,2.37,15,67,-91,1.81,-1.88
44197731,2.37,30,104,-93,1.81,-1.87
44197741,2.37,46,132,-92,1.82,-1.86
44197750,2.37,61,156,-85,1.83,-1.84
44197761,2.37,76,180,-88,1.83,-1.83
44197771,2.37,91,199,-92,1.84,-1.81
44197781,2.37,96,213,-90,1.85,-1.8
44197791,2.37,99,222,-90,1.85,-1.79
44197800,2.37,95,221,-86,1.86,-1.78
44197811,2.37,95,217,-88,1.86,-1.77
44197821,2.37,91,207,-85,1.87,-1.75
44197831,2.37,89,198,-86,1.87,-1.74
44197840,2.37,77,182,-91,1.87,-1.74
44197851,2.37,64,157,-88,1.88,-1.74
44197861,2.37,49,127,-91,1.88,-1.74
44197871,2.37,41,98,-93,1.87,-1.74
44197881,2.37,35,64,-96,1.87,-1.74
44197892,2.37,28,28,-95,1.87,-1.74
44197901,2.37,9,-8,-87,1.87,-1.75
44197911,2.37,-11,-44,-89,1.86,-1.77
44197921,2.37,-29,-78,-80,1.86,-1.78
44197932,2.37,-43,-112,-82,1.85,-1.79
44197941,2.37,-54,-137,-88,1.85,-1.81
44197951,2.37,-58,-168,-87,1.84,-1.82
44197961,2.27,-66,-186,-87,1.84,-1.84
44197971,2.37,-81,-197,-86,1.84,-1.85
44197982,2.37,-92,-207,-85,1.83,-1.86
44197991,2.37,-99,-215,-79,1.82,-1.87
44198001,2.27,-101,-215,-82,1.81,-1.89
44198011,2.37,-98,-206,-74,1.81,-1.9
44198022,2.37,-95,-193,-73,1.8,-1.91
44198031,2.37,-92,-182,-76,1.8,-1.91
44198041,2.37,-85,-162,-76,1.79,-1.91
44198051,2.37,-69,-135,-79,1.8,-1.92
44198062,2.37,-54,-103,-81,1.8,-1.92
44198072,2.37,-35,-64,-82,1.79,-1.91
44198081,2.37,-14,-30,-85,1.8,-1.91
44198091,2.27,0,5,-85,1.8,-1.9
44198102,2.27,10,46,-88,1.8,-1.89
44198112,2.37,24,82,-86,1.81,-1.88
44198122,2.27,40,118,-85,1.81,-1.87
44198131,2.27,55,147,-89,1.82,-1.85
44198141,2.27,67,172,-88,1.83,-1.84
44198152,2.27,71,193,-88,1.83,-1.83
44198162,2.27,78,216,-88,1.84,-1.81
44198172,2.27,81,228,-84,1.84,-1.79
44198181,2.27,87,232,-81,1.85,-1.78
44198192,2.27,88,229,-77,1.86,-1.77
44198202,2.27,84,224,-75,1.86,-1.76
44198212,2.27,79,212,-79,1.86,-1.75
44198222,2.18,66,188,-82,1.86,-1.74
44198232,2.27,59,165,-76,1.86,-1.74
44198242,2.18,49,136,-80,1.86,-1.74
44198252,2.18,41,100,-74,1.86,-1.74
44198262,2.18,32,58,-74,1.87,-1.75
44198272,2.18,18,23,-75,1.86,-1.76
44198282,2.18,3,-13,-75,1.86,-1.76
44198292,2.18,-11,-46,-75,1.86,-1.77
44198302,2.18,-19,-86,-79,1.85,-1.78
44198311,2.18,-32,-117,-83,1.85,-1.8
44198322,2.18,-42,-146,-85,1.85,-1.81
44198332,2.18,-52,-171,-89,1.84,-1.83
44198342,2.18,-69,-185,-89,1.83,-1.84
44198352,2.18,-74,-203,-88,1.83,-1.85
44198363,2.18,-78,-212,-86,1.82,-1.87
44198372,2.18,-80,-217,-89,1.82,-1.88
44198382,2.18,-81,-217,-86,1.81,-1.89
44198392,2.18,-83,-211,-91,1.81,-1.9
44198403,2.18,-87,-194,-90,1.81,-1.91
44198412,2.18,-88,-176,-82,1.8,-1.92
44198422,2.18,-83,-153,-78,1.8,-1.92
44198432,2.18,-76,-123,-77,1.8,-1.92
44198443,2.18,-70,-94,-79,1.8,-1.92
44198453,2.18,-56,-60,-86,1.79,-1.91
44198462,2.18,-44,-26,-85,1.79,-1.91
44198472,2.08,-30,13,-83,1.79,-1.9
44198482,2.18,-16,53,-90,1.8,-1.89
44198493,2.18,1,92,-92,1.8,-1.88
44198503,2.18,25,130,-94,1.8,-1.86
44198512,2.18,41,156,-95,1.81,-1.85
44198522,2.18,49,179,-94,1.82,-1.84
44198533,2.18,58,196,-94,1.82,-1.82
44198543,2.18,71,209,-94,1.83,-1.81
44198553,2.18,80,215,-97,1.84,-1.8
44198562,2.18,89,217,-96,1.84,-1.79
44198573,2.18,91,213,-96,1.85,-1.77
44198583,2.18,92,201,-101,1.85,-1.76
44198593,2.18,87,181,-96,1.86,-1.76
44198602,2.08,82,160,-96,1.86,-1.76
44198612,2.08,74,137,-97,1.86,-1.75
44198623,2.08,68,114,-95,1.86,-1.75
44198633,2.08,56,86,-94,1.86,-1.76
44198643,2.08,48,56,-92,1.86,-1.76
44198652,2.08,35,21,-94,1.87,-1.76
44198663,2.08,23,-12,-95,1.87,-1.77
44198673,2.08,12,-45,-94,1.86,-1.78
44198683,2.08,1,-81,-88,1.86,-1.79
44198693,2.08,-15,-110,-89,1.85,-1.81
44198703,2.08,-28,-141,-89,1.85,-1.82
44198713,2.08,-39,-163,-81,1.84,-1.83
