8843943,2.77,-71,29,-157,2.02,-1.8
8843958,2.77,-62,62,-141,2.04,-1.81
8843968,2.77,-49,60,-137,2.04,-1.81
8843978,2.77,-38,71,-137,2.04,-1.81
8843987,2.77,-26,72,-143,2.04,-1.8
8843998,2.77,-6,66,-143,2.04,-1.8
8844008,2.77,20,51,-148,2.05,-1.8
8844018,2.77,40,47,-145,2.06,-1.8
8844028,2.87,57,59,-148,2.06,-1.8
8844038,2.77,61,86,-144,2.07,-1.79
8844048,2.77,72,95,-141,2.08,-1.79
8844058,2.87,84,86,-135,2.08,-1.78
8844068,2.87,100,61,-134,2.09,-1.78
8844079,2.87,111,31,-151,2.1,-1.78
8844088,2.87,117,13,-150,2.11,-1.79
8844098,2.87,115,4,-150,2.11,-1.79
8844108,2.87,108,-1,-153,2.12,-1.79
8844119,2.87,98,-22,-154,2.12,-1.8
8844128,2.87,88,-56,-152,2.12,-1.8
8844138,2.87,77,-76,-152,2.13,-1.81
8844148,2.87,61,-79,-142,2.12,-1.82
8844158,2.87,45,-78,-148,2.12,-1.82
8844169,2.87,19,-82,-151,2.12,-1.83
8844178,2.87,0,-94,-153,2.11,-1.84
8844188,2.87,-18,-111,-153,2.11,-1.84
8844198,2.87,-40,-118,-153,2.11,-1.85
8844209,2.87,-54,-110,-153,2.1,-1.86
8844219,2.87,-73,-84,-144,2.09,-1.85
8844228,2.97,-90,-67,-147,2.08,-1.85
8844238,2.87,-104,-65,-147,2.07,-1.85
8844249,2.97,-112,-67,-142,2.07,-1.86
8844259,2.87,-117,-61,-137,2.06,-1.86
8844268,2.87,-128,-39,-142,2.05,-1.86
8844278,2.87,-128,-10,-139,2.04,-1.86
8844289,2.87,-126,18,-144,2.04,-1.85
8844299,2.87,-117,34,-149,2.03,-1.84
8844309,2.87,-109,43,-156,2.03,-1.84
8844318,2.97,-95,57,-155,2.03,-1.83
8844328,2.87,-83,78,-153,2.02,-1.83
8844339,2.87,-65,98,-156,2.03,-1.82
8844349,2.87,-47,117,-156,2.03,-1.81
8844359,2.87,-29,114,-162,2.03,-1.8
8844368,2.97,-9,101,-170,2.03,-1.81
8844379,2.87,17,89,-167,2.04,-1.8
8844389,2.87,29,83,-161,2.05,-1.8
8844399,2.87,38,81,-157,2.05,-1.8
8844408,2.87,49,76,-155,2.06,-1.79
8844419,2.87,63,61,-166,2.06,-1.79
8844429,2.87,73,38,-160,2.07,-1.79
8844439,2.97,86,22,-149,2.07,-1.79
8844449,2.87,89,13,-150,2.08,-1.8
8844459,2.87,95,14,-147,2.08,-1.8
8844469,2.87,104,11,-154,2.09,-1.8
8844479,2.87,111,9,-154,2.1,-1.8
8844489,2.87,110,4,-154,2.11,-1.8
8844499,2.97,102,-10,-157,2.11,-1.8
8844509,2.87,93,-19,-158,2.11,-1.8
8844519,2.87,85,-27,-158,2.12,-1.81
8844529,2.87,66,-45,-156,2.12,-1.81
8844539,2.97,48,-67,-160,2.11,-1.82
8844549,2.97,22,-85,-161,2.11,-1.83
8844559,2.97,-5,-98,-154,2.1,-1.84
8844569,2.87,-31,-103,-152,2.1,-1.84
8844579,2.97,-48,-99,-149,2.09,-1.85
8844590,2.97,-58,-89,-152,2.08,-1.85
8844599,2.97,-69,-78,-154,2.08,-1.86
8844609,2.97,-78,-63,-153,2.07,-1.85
8844619,2.97,-94,-44,-154,2.06,-1.86
8844630,2.97,-106,-23,-152,2.06,-1.86
8844640,2.97,-112,-6,-143,2.05,-1.85
8844649,2.97,-113,-1,-140,2.05,-1.85
8844659,2.97,-111,2,-142,2.04,-1.85
8844669,2.97,-112,8,-145,2.03,-1.84
8844680,2.97,-109,21,-146,2.03,-1.84
8844690,2.97,-100,36,-153,2.03,-1.84
8844699,2.87,-93,43,-150,2.02,-1.83
8844709,2.87,-74,44,-151,2.02,-1.83
8844720,2.97,-62,42,-148,2.02,-1.83
8844730,2.97,-49,41,-147,2.03,-1.82
8844739,2.87,-33,49,-143,2.03,-1.82
8844749,2.97,-22,55,-147,2.03,-1.82
8844760,2.97,-3,65,-148,2.03,-1.81
8844770,2.97,22,75,-146,2.04,-1.81
8844780,2.97,51,79,-148,2.04,-1.8
8844790,2.97,76,84,-147,2.05,-1.8
8844800,2.97,92,89,-149,2.06,-1.8
8844810,2.97,95,88,-150,2.07,-1.79
8844820,2.97,101,71,-150,2.08,-1.79
8844830,2.97,103,42,-149,2.08,-1.79
8844839,2.87,113,18,-148,2.09,-1.79
8844850,2.87,120,-3,-141,2.1,-1.8
8844860,2.97,113,-10,-146,2.11,-1.8
8844870,2.97,100,-18,-147,2.1,-1.81
8844880,2.97,82,-32,-142,2.11,-1.81
8844890,2.97,64,-44,-141,2.11,-1.82
8844900,2.87,54,-54,-142,2.11,-1.82
8844910,2.87,46,-57,-148,2.11,-1.83
8844920,2.97,31,-53,-147,2.11,-1.83
8844930,2.97,14,-48,-146,2.11,-1.83
8844940,2.97,-11,-46,-144,2.1,-1.83
8844950,2.97,-30,-56,-139,2.1,-1.84
8844960,2.97,-46,-67,-141,2.09,-1.84
8844971,2.87,-58,-69,-139,2.09,-1.85
8844981,2.87,-67,-65,-142,2.08,-1.84
8844990,2.87,-82,-58,-143,2.07,-1.85
8845000,2.87,-97,-58,-148,2.07,-1.85
8845010,2.87,-105,-55,-150,2.06,-1.86
8845021,2.87,-106,-52,-142,2.05,-1.85
8845031,2.87,-98,-34,-143,2.04,-1.86
8845040,2.87,-91,-9,-145,2.05,-1.85
8845050,2.87,-89,14,-142,2.04,-1.85
8845061,2.87,-89,34,-142,2.03,-1.84
8845071,2.87,-88,43,-146,2.03,-1.83
8845080,2.87,-74,56,-139,2.03,-1.83
8845090,2.87,-53,74,-144,2.03,-1.82
8845101,2.87,-33,94,-148,2.03,-1.82
