6104698,2.47,-21,-168,162,1.71,-1.4
6104708,2.47,-6,-29,168,1.7,-1.42
6104718,2.47,-5,-8,165,1.71,-1.42
6104727,2.47,-8,9,166,1.71,-1.41
6104737,2.47,-18,18,167,1.7,-1.41
6104748,2.47,-22,21,169,1.7,-1.41
6104758,2.47,-26,26,166,1.7,-1.4
6104768,2.47,-26,34,166,1.69,-1.4
6104777,2.47,-24,40,160,1.7,-1.4
6104787,2.47,-29,42,164,1.69,-1.4
6104798,2.47,-36,44,161,1.69,-1.39
6104808,2.47,-39,43,160,1.69,-1.39
6104818,2.47,-38,42,163,1.68,-1.39
6104827,2.47,-35,45,165,1.68,-1.39
6104838,2.47,-33,46,170,1.68,-1.38
6104848,2.47,-28,43,174,1.68,-1.38
6104858,2.47,-25,34,173,1.68,-1.38
6104867,2.47,-19,26,166,1.68,-1.38
6104878,2.47,-7,20,163,1.68,-1.38
6104888,2.47,11,18,164,1.69,-1.38
6104898,2.47,31,17,164,1.69,-1.38
6104908,2.47,42,13,170,1.7,-1.38
6104918,2.47,44,5,169,1.7,-1.38
6104928,2.47,46,-3,165,1.7,-1.38
6104938,2.47,54,-10,163,1.71,-1.38
6104948,2.47,58,-19,161,1.71,-1.38
6104958,2.47,62,-30,165,1.72,-1.39
6104968,2.47,57,-40,172,1.72,-1.39
6104978,2.47,49,-51,169,1.72,-1.39
6104988,2.47,32,-63,172,1.72,-1.4
6104998,2.47,26,-70,170,1.72,-1.4
6105009,2.47,27,-68,175,1.72,-1.41
6105018,2.47,26,-66,173,1.72,-1.41
6105028,2.47,18,-63,172,1.72,-1.41
6105038,2.47,8,-62,172,1.72,-1.42
6105049,2.47,0,-62,175,1.72,-1.42
6105058,2.47,-2,-54,174,1.72,-1.42
6105068,2.47,-5,-43,177,1.71,-1.42
6105078,2.47,-4,-32,176,1.71,-1.42
6105089,2.47,-5,-23,175,1.71,-1.42
6105099,2.47,-8,-22,176,1.71,-1.41
6105108,2.37,-19,-19,178,1.71,-1.41
6105118,2.47,-29,-11,181,1.7,-1.42
6105128,2.47,-31,0,179,1.7,-1.41
6105139,2.37,-28,11,174,1.7,-1.41
6105149,2.37,-26,21,180,1.69,-1.4
6105158,2.47,-25,26,179,1.69,-1.4
6105168,2.37,-28,24,177,1.69,-1.4
6105179,2.37,-33,29,173,1.69,-1.4
6105189,2.37,-29,37,172,1.69,-1.39
6105198,2.37,-21,46,172,1.69,-1.39
6105208,2.37,-11,47,170,1.68,-1.39
6105219,2.37,-8,42,167,1.68,-1.39
6105229,2.37,-7,34,163,1.68,-1.39
6105239,2.37,-4,30,161,1.68,-1.39
6105248,2.37,-3,30,157,1.69,-1.38
6105259,2.37,3,29,155,1.69,-1.38
6105269,2.37,13,23,154,1.69,-1.38
6105279,2.37,25,14,148,1.69,-1.38
6105289,2.37,28,5,154,1.7,-1.38
6105298,2.37,29,4,164,1.7,-1.38
6105309,2.37,35,-2,175,1.7,-1.38
6105319,2.37,41,-2,174,1.71,-1.38
6105329,2.37,46,-11,169,1.71,-1.38
6105338,2.37,46,-18,169,1.71,-1.39
6105349,2.37,46,-29,166,1.71,-1.39
6105359,2.37,39,-41,163,1.71,-1.4
6105369,2.37,26,-46,163,1.71,-1.4
6105379,2.37,24,-48,166,1.71,-1.4
6105389,2.37,20,-50,167,1.71,-1.4
6105399,2.37,12,-62,166,1.71,-1.4
6105409,2.37,6,-70,167,1.71,-1.41
6105419,2.37,-4,-77,166,1.71,-1.42
6105430,2.37,-14,-72,165,1.71,-1.42
6105439,2.37,-15,-63,173,1.7,-1.42
6105449,2.37,-18,-47,173,1.7,-1.42
6105459,2.37,-14,-36,178,1.7,-1.42
6105469,2.37,-10,-27,175,1.7,-1.42
6105480,2.37,-13,-23,173,1.7,-1.42
6105489,2.37,-10,-14,161,1.7,-1.42
6105499,2.37,-12,0,158,1.7,-1.42
6105509,2.37,-7,10,158,1.7,-1.41
6105520,2.37,-6,20,167,1.7,-1.41
6105529,2.37,-5,18,166,1.7,-1.41
6105539,2.47,-12,18,170,1.69,-1.4
6105549,2.37,-17,19,167,1.69,-1.4
6105560,2.37,-29,26,165,1.69,-1.4
6105570,2.37,-25,33,163,1.69,-1.4
6105579,2.47,-17,39,161,1.69,-1.39
6105589,2.37,-7,38,163,1.69,-1.39
6105600,2.47,3,38,173,1.69,-1.39
6105610,2.37,9,28,175,1.69,-1.39
6105620,2.37,15,24,179,1.69,-1.39
6105629,2.37,12,31,180,1.7,-1.39
6105639,2.37,15,27,178,1.7,-1.39
6105650,2.37,17,16,179,1.7,-1.39
6105660,2.47,26,12,182,1.7,-1.39
6105669,2.47,25,9,175,1.7,-1.39
6105679,2.47,22,4,174,1.7,-1.39
6105690,2.47,20,1,170,1.7,-1.39
6105700,2.47,21,-3,175,1.7,-1.39
6105710,2.37,26,-11,178,1.7,-1.39
6105719,2.37,32,-23,177,1.7,-1.39
6105730,2.47,36,-23,174,1.71,-1.4
6105740,2.47,38,-27,171,1.71,-1.4
6105750,2.47,39,-27,174,1.71,-1.4
6105760,2.47,34,-29,173,1.72,-1.4
6105769,2.47,26,-34,168,1.72,-1.4
6105780,2.47,22,-40,173,1.71,-1.4
6105790,2.37,18,-43,170,1.71,-1.41
6105800,2.47,5,-44,171,1.71,-1.41
6105809,2.37,-3,-47,171,1.71,-1.41
6105820,2.47,-12,-52,178,1.71,-1.41
6105830,2.47,-23,-55,177,1.7,-1.42
6105840,2.47,-26,-58,174,1.7,-1.42
6105850,2.47,-32,-53,171,1.7,-1.43
6105860,2.47,-28,-41,172,1.7,-1.43
6105870,2.47,-28,-24,172,1.69,-1.42
6105880,2.47,-25,-13,166,1.69,-1.42
6105890,2.47,-25,-3,166,1.69,-1.42
6105901,2.47,-21,7,162,1.69,-1.41
6105910,2.47,-15,14,166,1.69,-1.41
6105920,2.47,-16,20,168,1.69,-1.41
6105930,2.47,-16,27,171,1.69,-1.41
6105940,2.47,-20,26,186,1.69,-1.41
6105951,2.47,-27,31,184,1.68,-1.4
6105960,2.47,-26,28,178,1.68,-1.4
6105970,2.47,-21,29,179,1.68,-1.4
6105980,2.47,-17,34,176,1.68,-1.39
6105991,2.47,-10,38,177,1.68,-1.39
6106000,2.47,-5,38,176,1.68,-1.39
6106010,2.47,1,38,182,1.68,-1.39
6106020,2.47,14,40,180,1.68,-1.39
6106031,2.47,26,43,177,1.69,-1.38
6106041,2.47,42,42,178,1.69,-1.38
6106050,2.47,52,36,174,1.7,-1.38
6106060,2.57,59,25,171,1.7,-1.38
6106071,2.47,59,15,170,1.71,-1.38
6106081,2.57,60,7,172,1.71,-1.38
6106091,2.47,57,0,176,1.71,-1.38
6106100,2.47,51,-2,171,1.71,-1.39
6106110,2.57,45,-15,167,1.71,-1.39
6106121,2.47,42,-32,166,1.71,-1.4
6106131,2.47,35,-52,166,1.72,-1.4
6106141,2.47,30,-62,167,1.71,-1.4
6106150,2.57,21,-67,170,1.71,-1.41
6106161,2.57,14,-71,166,1.71,-1.41
6106171,2.57,6,-69,170,1.71,-1.42
6106181,2.57,2,-77,165,1.71,-1.42
6106190,2.47,1,-81,165,1.71,-1.43
6106201,2.57,-3,-83,160,1.71,-1.43
6106211,2.57,-5,-74,161,1.71,-1.44
6106221,2.57,-11,-62,172,1.7,-1.44
6106231,2.57,-21,-51,176,1.7,-1.43
6106241,2.57,-27,-47,173,1.69,-1.44
6106251,2.57,-38,-47,171,1.69,-1.44
6106261,2.57,-37,-42,174,1.69,-1.44
6106271,2.57,-39,-27,172,1.69,-1.44
6106281,2.57,-34,-13,182,1.68,-1.43
6106291,2.57,-35,1,181,1.68,-1.43
6106301,2.57,-30,14,172,1.68,-1.43
6106311,2.57,-25,25,168,1.68,-1.43
6106321,2.57,-15,38,171,1.68,-1.42
6106331,2.57,-1,53,168,1.68,-1.42
6106341,2.57,4,71,166,1.69,-1.41
6106351,2.67,10,80,162,1.68,-1.4
6106361,2.57,2,76,164,1.69,-1.39
6106372,2.57,-3,55,162,1.69,-1.39
6106381,2.57,-5,40,158,1.68,-1.39
6106391,2.57,-7,31,158,1.68,-1.39
6106401,2.57,-5,24,163,1.69,-1.39
6106412,2.67,-1,20,165,1.69,-1.39
6106422,2.57,4,13,169,1.69,-1.39
6106431,2.57,16,6,175,1.69,-1.4
6106441,2.57,29,5,182,1.69,-1.4
6106451,2.67,42,13,178,1.7,-1.4
6106462,2.57,51,10,176,1.7,-1.4
6106471,2.67,49,11,174,1.7,-1.39
6106481,2.67,43,3,167,1.71,-1.4
6106491,2.67,33,-14,171,1.71,-1.4
6106502,2.67,26,-29,166,1.71,-1.4
6106512,2.57,22,-38,170,1.7,-1.41
6106521,2.67,21,-42,171,1.7,-1.41
6106531,2.67,24,-43,170,1.71,-1.41
6106542,2.67,28,-47,173,1.71,-1.41
6106552,2.57,22,-53,176,1.71,-1.42
6106562,2.57,28,-59,170,1.71,-1.42
6106571,2.67,29,-60,171,1.71,-1.43
6106582,2.67,27,-51,178,1.71,-1.43
6106592,2.67,20,-41,171,1.71,-1.43
6106602,2.67,11,-36,173,1.71,-1.43
6106611,2.67,-2,-43,171,1.71,-1.43
6106621,2.67,-15,-46,169,1.71,-1.43
6106632,2.67,-20,-47,168,1.7,-1.43
6106642,2.67,-24,-39,165,1.7,-1.43
6106652,2.67,-31,-30,171,1.7,-1.43
6106661,2.67,-30,-22,167,1.69,-1.43
6106672,2.67,-28,-12,167,1.69,-1.43
6106682,2.67,-18,-4,170,1.69,-1.43
6106692,2.67,-8,12,166,1.69,-1.42
6106702,2.67,6,34,166,1.69,-1.41
6106712,2.67,19,58,167,1.7,-1.41
6106722,2.67,26,69,173,1.7,-1.4
6106732,2.67,30,65,170,1.7,-1.4
6106742,2.67,30,63,175,1.7,-1.39
6106753,2.67,26,62,180,1.7,-1.39
6106762,2.67,27,65,179,1.7,-1.39
6106772,2.77,26,60,180,1.71,-1.38
6106782,2.77,19,52,174,1.71,-1.38
6106792,2.67,12,36,181,1.7,-1.38
6106802,2.67,8,25,185,1.71,-1.38
6106812,2.77,10,24,181,1.7,-1.38
6106822,2.67,23,32,178,1.7,-1.38
6106832,2.67,28,37,177,1.71,-1.37
6106843,2.77,26,34,175,1.71,-1.37
6106852,2.67,27,21,168,1.71,-1.37
6106862,2.67,16,0,169,1.71,-1.38
6106872,2.67,6,-11,173,1.71,-1.38
6106883,2.77,0,-22,176,1.71,-1.38
6106893,2.67,-5,-34,177,1.71,-1.39
6106902,2.77,-11,-48,177,1.7,-1.39
6106912,2.67,-20,-68,173,1.7,-1.4
6106923,2.67,-27,-84,166,1.7,-1.4
6106933,2.77,-22,-87,165,1.7,-1.41
6106942,2.67,-11,-82,165,1.7,-1.41
6106952,2.77,-4,-66,170,1.7,-1.42
6106962,2.77,0,-52,168,1.7,-1.42
6106973,2.77,0,-48,173,1.7,-1.42
6106983,2.77,1,-54,174,1.69,-1.42
6106992,2.77,0,-57,170,1.69,-1.42
6107002,2.77,-3,-54,167,1.7,-1.43
6107013,2.77,-4,-47,166,1.7,-1.43
6107023,2.77,-5,-43,170,1.7,-1.43
6107033,2.77,-8,-43,170,1.69,-1.43
6107042,2.77,-7,-42,169,1.69,-1.43
6107053,2.77,-1,-30,167,1.69,-1.43
6107063,2.77,7,-5,166,1.7,-1.43
6107073,2.77,16,20,169,1.69,-1.42
6107083,2.77,25,33,167,1.7,-1.41
6107092,2.77,28,40,163,1.7,-1.41
6107103,2.77,28,42,159,1.7,-1.41
6107113,2.77,24,44,166,1.7,-1.4
6107123,2.77,18,45,168,1.71,-1.4
