14066967,3.46,38,-24,140,1.76,-1.4
14066974,3.46,-44,-12,148,1.68,-1.48
14066984,3.46,-45,5,151,1.68,-1.48
14066995,3.46,-36,18,156,1.68,-1.47
14067005,3.46,-12,29,147,1.69,-1.48
14067015,3.46,17,32,138,1.69,-1.47
14067024,3.46,44,26,138,1.7,-1.47
14067035,3.46,61,23,137,1.71,-1.47
14067045,3.46,68,39,141,1.71,-1.46
14067055,3.46,83,62,131,1.72,-1.46
14067064,3.46,95,77,132,1.73,-1.45
14067075,3.46,107,70,131,1.74,-1.45
14067085,3.46,109,44,129,1.75,-1.45
14067095,3.46,98,22,133,1.75,-1.45
14067105,3.46,83,11,134,1.75,-1.45
14067115,3.36,67,18,137,1.75,-1.45
14067125,3.46,69,28,139,1.76,-1.45
14067135,3.36,74,24,141,1.76,-1.45
14067145,3.46,78,2,143,1.76,-1.45
14067155,3.36,78,-18,148,1.76,-1.45
14067165,3.36,73,-20,148,1.77,-1.46
14067175,3.46,58,-5,150,1.77,-1.46
14067185,3.46,45,1,144,1.77,-1.46
14067195,3.36,21,-8,143,1.77,-1.46
14067206,3.36,-5,-36,144,1.76,-1.46
14067215,3.36,-26,-67,143,1.76,-1.47
14067225,3.36,-49,-78,143,1.75,-1.48
14067235,3.36,-52,-66,144,1.74,-1.48
14067246,3.36,-61,-51,153,1.74,-1.48
14067255,3.36,-61,-43,159,1.73,-1.48
14067265,3.36,-64,-56,156,1.72,-1.48
14067275,3.36,-65,-64,152,1.72,-1.49
14067286,3.36,-57,-56,143,1.72,-1.49
14067296,3.36,-59,-31,138,1.72,-1.49
14067305,3.36,-57,-3,140,1.71,-1.48
14067315,3.36,-68,2,142,1.71,-1.48
14067325,3.36,-59,-7,139,1.71,-1.48
14067336,3.36,-59,-22,138,1.7,-1.48
14067346,3.36,-50,-23,136,1.7,-1.48
14067355,3.36,-47,-5,138,1.7,-1.48
14067365,3.36,-41,27,135,1.7,-1.48
14067376,3.36,-31,38,143,1.7,-1.47
14067386,3.36,-15,40,146,1.71,-1.47
14067395,3.36,5,29,142,1.71,-1.47
14067405,3.36,16,30,138,1.71,-1.47
14067416,3.36,28,41,141,1.71,-1.46
14067426,3.36,26,56,146,1.72,-1.46
14067436,3.36,32,56,141,1.72,-1.46
14067445,3.36,35,45,144,1.72,-1.46
14067456,3.36,55,22,141,1.73,-1.46
14067466,3.36,68,8,135,1.74,-1.46
14067476,3.36,73,14,139,1.74,-1.46
