12538263,3.86,-388,184,165,1.62,-1.37
12538274,3.86,39,-268,155,1.71,-1.57
12538285,3.86,22,-272,163,1.71,-1.58
12538295,3.86,18,-244,161,1.71,-1.59
12538305,3.86,17,-202,164,1.71,-1.6
12538314,3.86,27,-158,161,1.71,-1.6
12538324,3.86,55,-121,153,1.72,-1.59
12538335,3.86,77,-82,162,1.72,-1.59
12538345,3.96,94,-32,163,1.73,-1.58
12538354,3.86,115,33,156,1.74,-1.56
12538364,3.86,117,100,145,1.75,-1.55
12538375,3.96,115,145,140,1.76,-1.53
12538385,3.96,90,153,140,1.75,-1.52
12538395,3.96,60,137,145,1.76,-1.51
12538404,3.96,34,131,153,1.75,-1.5
12538415,3.96,27,164,160,1.75,-1.49
12538425,3.96,36,225,163,1.75,-1.47
12538435,3.96,53,283,167,1.75,-1.45
12538445,3.96,74,298,161,1.77,-1.42
12538455,3.96,72,278,157,1.77,-1.41
12538465,3.96,51,251,156,1.77,-1.4
12538475,3.96,8,230,156,1.76,-1.4
12538485,3.96,-14,211,151,1.75,-1.38
12538494,4.05,-36,182,155,1.75,-1.38
12538505,4.05,-27,143,154,1.74,-1.38
12538515,4.05,-28,82,158,1.74,-1.39
12538525,4.05,-52,34,159,1.73,-1.39
12538535,4.05,-76,12,162,1.73,-1.4
12538545,4.05,-85,11,163,1.72,-1.4
12538555,4.05,-85,-10,163,1.71,-1.4
12538565,4.05,-71,-53,156,1.71,-1.42
12538575,4.05,-67,-114,158,1.71,-1.43
12538586,4.15,-81,-157,160,1.71,-1.45
12538595,4.05,-98,-178,164,1.69,-1.47
12538605,4.05,-105,-180,161,1.69,-1.48
12538615,4.15,-84,-178,159,1.68,-1.48
12538626,4.05,-56,-196,155,1.69,-1.5
12538636,4.15,-31,-230,153,1.69,-1.52
12538645,4.15,-45,-261,156,1.69,-1.53
12538655,4.15,-55,-258,154,1.69,-1.55
12538665,4.15,-46,-227,156,1.68,-1.55
12538676,4.15,-19,-195,157,1.69,-1.56
12538685,4.15,22,-164,156,1.7,-1.56
12538695,4.15,53,-153,157,1.7,-1.56
12538705,4.15,61,-135,155,1.71,-1.56
12538716,4.15,51,-103,153,1.71,-1.56
12538726,4.15,53,-46,150,1.71,-1.56
12538735,4.25,73,10,145,1.72,-1.55
12538745,4.25,103,50,144,1.73,-1.54
12538756,4.25,118,69,149,1.74,-1.53
12538766,4.25,109,82,150,1.75,-1.52
12538776,4.25,89,111,148,1.75,-1.51
12538785,4.25,79,159,149,1.75,-1.49
12538796,4.15,93,212,146,1.75,-1.47
12538806,4.25,117,242,149,1.76,-1.45
12538816,4.25,134,253,167,1.77,-1.43
12538825,4.25,128,253,169,1.78,-1.42
12538835,4.25,100,260,159,1.78,-1.4
12538846,4.25,70,274,160,1.77,-1.39
12538856,4.25,43,279,158,1.77,-1.37
12538866,4.25,29,261,155,1.77,-1.36
12538875,4.25,22,211,161,1.76,-1.36
12538886,4.25,-2,157,164,1.76,-1.36
12538896,4.25,-36,117,164,1.75,-1.36
12538906,4.25,-67,106,160,1.74,-1.37
12538916,4.25,-80,88,162,1.74,-1.36
12538926,4.25,-75,58,156,1.73,-1.37
12538936,4.25,-59,3,157,1.73,-1.37
12538946,4.25,-61,-57,160,1.73,-1.39
12538956,4.25,-69,-95,155,1.72,-1.41
12538967,4.35,-91,-127,158,1.71,-1.42
12538976,4.25,-102,-145,158,1.7,-1.43
12538986,4.25,-98,-188,161,1.69,-1.44
12538996,4.35,-85,-234,164,1.69,-1.47
12539006,4.25,-76,-284,164,1.69,-1.49
12539016,4.25,-91,-302,161,1.69,-1.51
12539026,4.35,-95,-291,158,1.67,-1.53
12539036,4.25,-93,-271,162,1.68,-1.53
12539046,4.35,-58,-245,161,1.67,-1.54
12539057,4.25,-13,-231,163,1.68,-1.55
12539066,4.25,17,-215,161,1.69,-1.56
12539076,4.25,23,-202,164,1.69,-1.57
12539086,4.35,8,-168,165,1.69,-1.57
12539097,4.35,11,-130,161,1.69,-1.57
12539107,4.25,34,-91,162,1.69,-1.57
12539116,4.25,63,-63,163,1.7,-1.56
12539126,4.35,83,-35,164,1.71,-1.56
12539137,4.25,79,5,158,1.72,-1.55
12539147,4.25,66,66,157,1.71,-1.54
12539156,4.25,57,134,154,1.72,-1.51
12539166,4.35,76,185,156,1.73,-1.49
12539176,4.35,111,229,154,1.73,-1.47
12539187,4.25,134,250,153,1.74,-1.46
12539197,4.25,125,278,157,1.74,-1.43
12539206,4.25,93,295,162,1.75,-1.41
12539216,4.25,53,310,162,1.75,-1.4
12539227,4.35,26,294,157,1.74,-1.38
12539237,4.25,19,268,158,1.74,-1.37
12539247,4.25,23,235,161,1.74,-1.36
12539256,4.25,23,209,165,1.74,-1.36
12539267,4.25,6,198,171,1.73,-1.35
12539277,4.25,-16,181,167,1.73,-1.35
12539287,4.25,-22,160,162,1.72,-1.35
12539297,4.25,-16,107,151,1.72,-1.35
12539307,4.25,-17,46,146,1.72,-1.35
12539317,4.25,-32,-14,149,1.71,-1.37
12539327,4.25,-64,-66,144,1.7,-1.39
12539337,4.25,-108,-110,153,1.7,-1.4
12539346,4.25,-118,-145,152,1.68,-1.42
12539357,4.25,-107,-182,152,1.68,-1.43
12539367,4.25,-81,-219,154,1.68,-1.45
12539377,4.25,-61,-239,155,1.67,-1.47
12539387,4.25,-68,-254,156,1.68,-1.49
12539397,4.25,-81,-261,160,1.67,-1.5
12539417,4.25,-99,-282,153,1.66,-1.53
12539427,4.25,-85,-295,145,1.65,-1.55
12539437,4.25,-75,-296,138,1.65,-1.57
12539447,4.15,-68,-278,144,1.65,-1.58
12539457,4.25,-58,-233,145,1.65,-1.58
12539467,4.25,-30,-191,149,1.65,-1.58
12539476,4.15,2,-146,147,1.65,-1.59
12539487,4.25,41,-111,145,1.66,-1.58
12539497,4.25,67,-76,143,1.67,-1.58
12539507,4.15,71,-33,141,1.68,-1.57
12539517,4.15,64,13,153,1.68,-1.56
12539527,4.15,70,63,161,1.69,-1.55
12539537,4.15,91,107,159,1.7,-1.53
12539547,4.15,120,142,159,1.7,-1.51
12539557,4.15,135,185,156,1.72,-1.49
12539568,4.15,148,231,149,1.73,-1.47
12539577,4.15,139,271,151,1.74,-1.45
12539587,4.15,137,301,146,1.74,-1.43
12539597,4.15,141,315,145,1.75,-1.41
12539608,4.15,139,307,148,1.76,-1.39
12539617,4.15,123,290,149,1.75,-1.38
12539627,4.15,86,272,148,1.76,-1.37
12539637,4.15,39,250,148,1.75,-1.36
12539648,4.15,4,228,156,1.74,-1.35
12539658,4.15,-9,199,165,1.74,-1.35
12539668,4.15,0,163,165,1.74,-1.35
12539677,4.15,1,126,160,1.74,-1.35
12539687,4.15,-13,89,157,1.73,-1.35
12539698,4.05,-50,50,155,1.73,-1.36
12539708,4.15,-83,6,161,1.71,-1.37
12539717,4.15,-101,-43,158,1.7,-1.38
12539727,4.05,-106,-95,151,1.69,-1.4
12539738,4.05,-112,-148,147,1.69,-1.41
12539748,4.05,-120,-189,150,1.68,-1.43
12539758,4.05,-129,-206,153,1.67,-1.45
12539767,4.05,-123,-212,155,1.66,-1.46
12539778,4.05,-101,-214,156,1.66,-1.47
12539788,4.05,-70,-222,155,1.66,-1.49
12539798,4.05,-48,-229,149,1.66,-1.5
12539808,4.05,-48,-240,151,1.66,-1.51
12539817,4.05,-63,-239,154,1.66,-1.53
12539828,4.05,-87,-234,156,1.66,-1.54
12539838,4.05,-85,-216,158,1.65,-1.55
12539848,4.05,-49,-200,159,1.65,-1.55
12539857,4.05,0,-179,155,1.66,-1.56
12539868,4.05,41,-152,159,1.67,-1.56
12539878,4.05,60,-109,146,1.68,-1.57
12539888,4.05,54,-65,148,1.68,-1.55
12539898,4.05,53,-22,145,1.69,-1.55
12539908,4.05,69,5,142,1.69,-1.54
12539918,4.05,93,26,143,1.7,-1.53
12539928,4.05,119,63,150,1.71,-1.53
12539938,4.05,124,104,157,1.72,-1.51
12539948,4.05,122,160,157,1.73,-1.49
12539958,4.05,133,215,155,1.73,-1.48
12539968,4.05,159,248,153,1.74,-1.46
12539978,4.05,192,252,150,1.76,-1.44
12539988,4.05,187,247,153,1.77,-1.42
